date_time,date,time,Temp_4cm,Temp_15cm,Temp_45cm
08/02/2009 02:00,8/02/2009,02:00,28.2,29.3,27.9
08/02/2009 02:30,8/02/2009,02:30,28.1,29.3,28.1
08/02/2009 03:00,8/02/2009,03:00,27.9,29.0,28.1
08/02/2009 03:30,8/02/2009,03:30,27.5,29.0,28.1
08/02/2009 04:00,8/02/2009,04:00,27.5,29.0,28.1
08/02/2009 04:30,8/02/2009,04:30,27.1,28.6,28.1
08/02/2009 05:00,8/02/2009,05:00,26.8,28.5,27.9
08/02/2009 05:30,8/02/2009,05:30,26.8,28.2,27.9
08/02/2009 06:00,8/02/2009,06:00,26.4,28.2,27.9
08/02/2009 06:30,8/02/2009,06:30,26.4,28.1,27.9
08/02/2009 07:00,8/02/2009,07:00,26.4,27.9,27.9
08/02/2009 07:30,8/02/2009,07:30,26.8,27.9,27.9
08/02/2009 08:00,8/02/2009,08:00,27.5,27.9,27.9
08/02/2009 08:30,8/02/2009,08:30,28.2,27.9,27.9
08/02/2009 09:00,8/02/2009,09:00,29.3,27.9,27.9
08/02/2009 09:30,8/02/2009,09:30,30.1,27.9,27.9
08/02/2009 10:00,8/02/2009,10:00,31.3,28.1,27.9
08/02/2009 10:30,8/02/2009,10:30,32.6,28.2,27.9
08/02/2009 11:00,8/02/2009,11:00,33.5,28.6,27.9
08/02/2009 11:30,8/02/2009,11:30,34.7,29.0,27.8
08/02/2009 12:00,8/02/2009,12:00,35.7,29.3,27.5
08/02/2009 12:30,8/02/2009,12:30,36.5,29.7,27.5
08/02/2009 13:00,8/02/2009,13:00,37.3,30.1,27.5
08/02/2009 13:30,8/02/2009,13:30,37.9,30.5,27.5
08/02/2009 14:00,8/02/2009,14:00,38.4,30.9,27.5
08/02/2009 14:30,8/02/2009,14:30,38.9,31.3,27.5
08/02/2009 15:00,8/02/2009,15:00,38.9,31.8,27.5
08/02/2009 15:30,8/02/2009,15:30,38.9,31.8,27.5
08/02/2009 16:00,8/02/2009,16:00,38.4,32.2,27.5
08/02/2009 16:30,8/02/2009,16:30,37.9,32.2,27.8
08/02/2009 17:00,8/02/2009,17:00,37.3,32.2,27.9
08/02/2009 17:30,8/02/2009,17:30,36.8,32.2,27.9
08/02/2009 18:00,8/02/2009,18:00,35.9,32.2,27.9
08/02/2009 18:30,8/02/2009,18:30,35.3,32.2,27.9
08/02/2009 19:00,8/02/2009,19:00,34.5,32.2,27.9
08/02/2009 19:30,8/02/2009,19:30,33.8,32.2,27.9
08/02/2009 20:00,8/02/2009,20:00,33.0,31.8,27.9
08/02/2009 20:30,8/02/2009,20:30,32.2,31.8,28.1
08/02/2009 21:00,8/02/2009,21:00,31.8,31.3,28.2
08/02/2009 21:30,8/02/2009,21:30,30.9,31.3,28.2
08/02/2009 22:00,8/02/2009,22:00,30.5,30.9,28.2
08/02/2009 22:30,8/02/2009,22:30,30.1,30.9,28.2
08/02/2009 23:00,8/02/2009,23:00,29.7,30.5,28.2
08/02/2009 23:30,8/02/2009,23:30,29.3,30.4,28.4
09/02/2009 00:00,9/02/2009,00:00,29.0,30.1,28.5
09/02/2009 00:30,9/02/2009,00:30,28.3,30.1,28.5
09/02/2009 01:00,9/02/2009,01:00,28.1,29.7,28.5
09/02/2009 01:30,9/02/2009,01:30,27.9,29.6,28.6
09/02/2009 02:00,9/02/2009,02:00,27.5,29.3,28.6
09/02/2009 02:30,9/02/2009,02:30,27.5,29.3,28.6
09/02/2009 03:00,9/02/2009,03:00,27.2,29.0,28.6
09/02/2009 03:30,9/02/2009,03:30,27.1,29.0,28.6
09/02/2009 04:00,9/02/2009,04:00,26.8,28.8,28.6
09/02/2009 04:30,9/02/2009,04:30,26.8,28.6,28.5
09/02/2009 05:00,9/02/2009,05:00,26.8,28.6,28.5
09/02/2009 05:30,9/02/2009,05:30,26.7,28.2,28.5
09/02/2009 06:00,9/02/2009,06:00,26.4,28.2,28.2
09/02/2009 06:30,9/02/2009,06:30,26.4,28.2,28.2
09/02/2009 07:00,9/02/2009,07:00,26.3,28.1,28.2
09/02/2009 07:30,9/02/2009,07:30,26.4,27.9,28.2
09/02/2009 08:00,9/02/2009,08:00,26.4,27.9,28.2
09/02/2009 08:30,9/02/2009,08:30,26.4,27.9,28.2
09/02/2009 09:00,9/02/2009,09:00,26.4,27.9,28.2
09/02/2009 09:30,9/02/2009,09:30,26.7,27.9,28.2
09/02/2009 10:00,9/02/2009,10:00,26.8,27.8,28.1
09/02/2009 10:30,9/02/2009,10:30,27.5,27.9,28.2
09/02/2009 11:00,9/02/2009,11:00,27.9,27.9,28.1
09/02/2009 11:30,9/02/2009,11:30,28.6,27.9,27.9
09/02/2009 12:00,9/02/2009,12:00,29.3,27.9,27.9
09/02/2009 12:30,9/02/2009,12:30,30.1,27.9,27.9
09/02/2009 13:00,9/02/2009,13:00,30.3,28.2,27.9
09/02/2009 13:30,9/02/2009,13:30,30.9,28.6,27.9
09/02/2009 14:00,9/02/2009,14:00,31.8,28.6,27.9
09/02/2009 14:30,9/02/2009,14:30,32.4,29.0,27.9
09/02/2009 15:00,9/02/2009,15:00,32.5,29.3,27.9
09/02/2009 15:30,9/02/2009,15:30,32.2,29.3,27.8
09/02/2009 16:00,9/02/2009,16:00,32.1,29.6,27.8
09/02/2009 16:30,9/02/2009,16:30,31.8,29.7,27.8
09/02/2009 17:00,9/02/2009,17:00,31.3,29.7,27.8
09/02/2009 17:30,9/02/2009,17:30,30.9,29.7,27.8
09/02/2009 18:00,9/02/2009,18:00,30.1,29.7,27.8
09/02/2009 18:30,9/02/2009,18:30,29.6,29.6,27.8
09/02/2009 19:00,9/02/2009,19:00,29.0,29.3,27.9
09/02/2009 19:30,9/02/2009,19:30,28.4,29.3,27.9
09/02/2009 20:00,9/02/2009,20:00,27.9,29.2,27.9
09/02/2009 20:30,9/02/2009,20:30,27.7,29.0,27.9
09/02/2009 21:00,9/02/2009,21:00,27.4,28.9,27.9
09/02/2009 21:30,9/02/2009,21:30,27.0,28.6,27.9
09/02/2009 22:00,9/02/2009,22:00,26.8,28.2,27.9
09/02/2009 22:30,9/02/2009,22:30,26.4,28.2,27.9
09/02/2009 23:00,9/02/2009,23:00,26.1,28.0,27.9
09/02/2009 23:30,9/02/2009,23:30,25.8,27.9,27.9
10/02/2009 00:00,10/02/2009,00:00,25.4,27.9,27.9
10/02/2009 00:30,10/02/2009,00:30,25.0,27.5,27.9
10/02/2009 01:00,10/02/2009,01:00,24.8,27.5,27.9
10/02/2009 01:30,10/02/2009,01:30,24.4,27.1,27.9
10/02/2009 02:00,10/02/2009,02:00,24.4,27.1,27.8
10/02/2009 02:30,10/02/2009,02:30,24.1,26.8,27.8
10/02/2009 03:00,10/02/2009,03:00,24.0,26.8,27.5
10/02/2009 03:30,10/02/2009,03:30,23.8,26.7,27.5
10/02/2009 04:00,10/02/2009,04:00,23.8,26.4,27.5
10/02/2009 04:30,10/02/2009,04:30,23.5,26.4,27.5
10/02/2009 05:00,10/02/2009,05:00,23.5,26.1,27.5
10/02/2009 05:30,10/02/2009,05:30,23.5,26.1,27.5
10/02/2009 06:00,10/02/2009,06:00,23.2,26.1,27.5
10/02/2009 06:30,10/02/2009,06:30,23.2,26.1,27.5
10/02/2009 07:00,10/02/2009,07:00,23.2,25.8,27.4
10/02/2009 07:30,10/02/2009,07:30,23.2,25.8,27.1
10/02/2009 08:00,10/02/2009,08:00,23.2,25.7,27.1
10/02/2009 08:30,10/02/2009,08:30,23.2,25.4,27.1
10/02/2009 09:00,10/02/2009,09:00,23.2,25.4,27.1
10/02/2009 09:30,10/02/2009,09:30,23.2,25.4,27.1
10/02/2009 10:00,10/02/2009,10:00,23.5,25.4,27.0
10/02/2009 10:30,10/02/2009,10:30,23.5,25.4,26.8
10/02/2009 11:00,10/02/2009,11:00,23.8,25.4,26.8
10/02/2009 11:30,10/02/2009,11:30,24.4,25.4,26.8
10/02/2009 12:00,10/02/2009,12:00,24.8,25.4,26.8
10/02/2009 12:30,10/02/2009,12:30,25.4,25.4,26.8
10/02/2009 13:00,10/02/2009,13:00,26.5,25.4,26.8
10/02/2009 13:30,10/02/2009,13:30,27.9,25.8,26.7
10/02/2009 14:00,10/02/2009,14:00,28.4,26.1,26.4
10/02/2009 14:30,10/02/2009,14:30,29.0,26.4,26.4
10/02/2009 15:00,10/02/2009,15:00,29.5,26.8,26.4
10/02/2009 15:30,10/02/2009,15:30,29.7,26.9,26.4
10/02/2009 16:00,10/02/2009,16:00,29.7,27.1,26.4
10/02/2009 16:30,10/02/2009,16:30,29.7,27.5,26.4
10/02/2009 17:00,10/02/2009,17:00,29.3,27.5,26.4
10/02/2009 17:30,10/02/2009,17:30,29.0,27.8,26.4
10/02/2009 18:00,10/02/2009,18:00,28.2,27.8,26.4
10/02/2009 18:30,10/02/2009,18:30,27.9,27.7,26.4
10/02/2009 19:00,10/02/2009,19:00,27.1,27.5,26.4
10/02/2009 19:30,10/02/2009,19:30,26.7,27.5,26.4
10/02/2009 20:00,10/02/2009,20:00,26.1,27.5,26.4
10/02/2009 20:30,10/02/2009,20:30,25.9,27.1,26.4
10/02/2009 21:00,10/02/2009,21:00,25.4,27.0,26.4
10/02/2009 21:30,10/02/2009,21:30,25.1,26.8,26.4
10/02/2009 22:00,10/02/2009,22:00,24.8,26.8,26.4
10/02/2009 22:30,10/02/2009,22:30,24.7,26.4,26.4
10/02/2009 23:00,10/02/2009,23:00,24.4,26.4,26.4
10/02/2009 23:30,10/02/2009,23:30,24.2,26.2,26.4
11/02/2009 00:00,11/02/2009,00:00,23.9,26.1,26.4
11/02/2009 00:30,11/02/2009,00:30,23.8,26.1,26.4
11/02/2009 01:00,11/02/2009,01:00,23.5,26.0,26.4
11/02/2009 01:30,11/02/2009,01:30,23.2,25.8,26.4
11/02/2009 02:00,11/02/2009,02:00,23.2,25.4,26.4
11/02/2009 02:30,11/02/2009,02:30,22.9,25.4,26.4
11/02/2009 03:00,11/02/2009,03:00,22.8,25.4,26.4
11/02/2009 03:30,11/02/2009,03:30,22.6,25.1,26.4
11/02/2009 04:00,11/02/2009,04:00,22.3,25.1,26.4
11/02/2009 04:30,11/02/2009,04:30,22.0,25.0,26.4
11/02/2009 05:00,11/02/2009,05:00,22.0,24.8,26.4
11/02/2009 05:30,11/02/2009,05:30,21.7,24.8,26.3
11/02/2009 06:00,11/02/2009,06:00,21.7,24.4,26.1
11/02/2009 06:30,11/02/2009,06:30,21.4,24.4,26.1
11/02/2009 07:00,11/02/2009,07:00,21.7,24.4,26.1
11/02/2009 07:30,11/02/2009,07:30,21.7,24.3,26.1
11/02/2009 08:00,11/02/2009,08:00,22.2,24.1,26.1
11/02/2009 08:30,11/02/2009,08:30,22.8,24.1,26.1
11/02/2009 09:00,11/02/2009,09:00,23.5,24.1,26.1
11/02/2009 09:30,11/02/2009,09:30,24.2,24.4,26.1
11/02/2009 10:00,11/02/2009,10:00,25.2,24.4,26.1
11/02/2009 10:30,11/02/2009,10:30,26.4,24.4,26.0
11/02/2009 11:00,11/02/2009,11:00,26.8,24.8,25.8
11/02/2009 11:30,11/02/2009,11:30,27.7,25.1,25.8
11/02/2009 12:00,11/02/2009,12:00,27.9,25.4,25.8
11/02/2009 12:30,11/02/2009,12:30,28.2,25.8,25.8
11/02/2009 13:00,11/02/2009,13:00,28.6,26.1,25.8
11/02/2009 13:30,11/02/2009,13:30,29.7,26.1,25.7
11/02/2009 14:00,11/02/2009,14:00,30.1,26.4,25.7
11/02/2009 14:30,11/02/2009,14:30,29.7,26.8,25.4
11/02/2009 15:00,11/02/2009,15:00,29.3,26.8,25.4
11/02/2009 15:30,11/02/2009,15:30,29.1,27.1,25.4
11/02/2009 16:00,11/02/2009,16:00,28.6,27.1,25.4
11/02/2009 16:30,11/02/2009,16:30,28.2,27.1,25.4
11/02/2009 17:00,11/02/2009,17:00,27.9,27.1,25.7
11/02/2009 17:30,11/02/2009,17:30,27.5,27.1,25.7
11/02/2009 18:00,11/02/2009,18:00,26.9,27.1,25.8
11/02/2009 18:30,11/02/2009,18:30,26.4,27.1,25.8
11/02/2009 19:00,11/02/2009,19:00,26.1,26.8,25.8
11/02/2009 19:30,11/02/2009,19:30,25.4,26.8,25.8
11/02/2009 20:00,11/02/2009,20:00,25.0,26.6,25.8
11/02/2009 20:30,11/02/2009,20:30,24.4,26.4,25.8
11/02/2009 21:00,11/02/2009,21:00,24.3,26.3,25.8
11/02/2009 21:30,11/02/2009,21:30,23.9,26.1,25.8
11/02/2009 22:00,11/02/2009,22:00,23.7,26.1,25.8
11/02/2009 22:30,11/02/2009,22:30,23.4,25.8,25.8
11/02/2009 23:00,11/02/2009,23:00,23.2,25.7,25.8
11/02/2009 23:30,11/02/2009,23:30,22.9,25.4,25.8
12/02/2009 00:00,12/02/2009,00:00,22.6,25.3,25.8
12/02/2009 00:30,12/02/2009,00:30,22.6,25.1,25.8
12/02/2009 01:00,12/02/2009,01:00,22.3,25.1,25.8
12/02/2009 01:30,12/02/2009,01:30,22.3,24.8,25.8
12/02/2009 02:00,12/02/2009,02:00,22.0,24.8,25.8
12/02/2009 02:30,12/02/2009,02:30,21.7,24.7,25.8
12/02/2009 03:00,12/02/2009,03:00,21.7,24.4,25.8
12/02/2009 03:30,12/02/2009,03:30,21.4,24.4,25.8
12/02/2009 04:00,12/02/2009,04:00,21.4,24.4,25.8
12/02/2009 04:30,12/02/2009,04:30,21.1,24.1,25.8
12/02/2009 05:00,12/02/2009,05:00,21.1,24.1,25.7
12/02/2009 05:30,12/02/2009,05:30,20.8,23.8,25.4
12/02/2009 06:00,12/02/2009,06:00,20.8,23.8,25.4
12/02/2009 06:30,12/02/2009,06:30,20.5,23.7,25.4
12/02/2009 07:00,12/02/2009,07:00,20.5,23.5,25.4
12/02/2009 07:30,12/02/2009,07:30,20.8,23.5,25.4
12/02/2009 08:00,12/02/2009,08:00,21.1,23.4,25.4
12/02/2009 08:30,12/02/2009,08:30,21.6,23.4,25.4
12/02/2009 09:00,12/02/2009,09:00,22.0,23.4,25.4
12/02/2009 09:30,12/02/2009,09:30,22.4,23.5,25.3
12/02/2009 10:00,12/02/2009,10:00,22.8,23.5,25.1
12/02/2009 10:30,12/02/2009,10:30,22.9,23.5,25.1
12/02/2009 11:00,12/02/2009,11:00,22.9,23.5,25.1
12/02/2009 11:30,12/02/2009,11:30,22.9,23.7,25.1
12/02/2009 12:00,12/02/2009,12:00,23.1,23.8,25.1
12/02/2009 12:30,12/02/2009,12:30,23.2,23.8,25.1
12/02/2009 13:00,12/02/2009,13:00,23.2,23.8,25.1
12/02/2009 13:30,12/02/2009,13:30,22.9,23.8,25.0
12/02/2009 14:00,12/02/2009,14:00,22.6,23.8,24.8
12/02/2009 14:30,12/02/2009,14:30,22.3,23.8,24.8
12/02/2009 15:00,12/02/2009,15:00,21.7,23.8,24.8
12/02/2009 15:30,12/02/2009,15:30,21.4,23.8,24.8
12/02/2009 16:00,12/02/2009,16:00,21.1,23.5,24.8
12/02/2009 16:30,12/02/2009,16:30,20.8,23.5,24.8
12/02/2009 17:00,12/02/2009,17:00,20.6,23.5,24.8
12/02/2009 17:30,12/02/2009,17:30,20.3,23.2,24.8
12/02/2009 18:00,12/02/2009,18:00,20.0,23.2,24.8
12/02/2009 18:30,12/02/2009,18:30,19.7,23.2,24.8
12/02/2009 19:00,12/02/2009,19:00,19.4,22.9,24.8
12/02/2009 19:30,12/02/2009,19:30,19.1,22.9,24.8
12/02/2009 20:00,12/02/2009,20:00,18.9,22.6,24.7
12/02/2009 20:30,12/02/2009,20:30,18.8,22.6,24.7
12/02/2009 21:00,12/02/2009,21:00,18.6,22.3,24.4
12/02/2009 21:30,12/02/2009,21:30,18.3,22.3,24.4
12/02/2009 22:00,12/02/2009,22:00,18.2,22.2,24.4
12/02/2009 22:30,12/02/2009,22:30,18.1,22.0,24.4
12/02/2009 23:00,12/02/2009,23:00,18.0,21.9,24.4
12/02/2009 23:30,12/02/2009,23:30,17.8,21.7,24.4
13/02/2009 00:00,13/02/2009,00:00,17.8,21.7,24.4
13/02/2009 00:30,13/02/2009,00:30,17.7,21.4,24.4
13/02/2009 01:00,13/02/2009,01:00,17.6,21.4,24.4
13/02/2009 01:30,13/02/2009,01:30,17.6,21.4,24.3
13/02/2009 02:00,13/02/2009,02:00,17.6,21.1,24.1
13/02/2009 02:30,13/02/2009,02:30,17.6,21.1,24.1
13/02/2009 03:00,13/02/2009,03:00,17.6,21.1,24.1
13/02/2009 03:30,13/02/2009,03:30,17.6,21.1,24.1
13/02/2009 04:00,13/02/2009,04:00,17.5,20.8,24.0
13/02/2009 04:30,13/02/2009,04:30,17.3,20.8,23.8
13/02/2009 05:00,13/02/2009,05:00,17.3,20.8,23.8
13/02/2009 05:30,13/02/2009,05:30,17.2,20.7,23.8
13/02/2009 06:00,13/02/2009,06:00,17.1,20.5,23.8
13/02/2009 06:30,13/02/2009,06:30,17.2,20.5,23.8
13/02/2009 07:00,13/02/2009,07:00,17.3,20.5,23.8
13/02/2009 07:30,13/02/2009,07:30,17.6,20.5,23.5
13/02/2009 08:00,13/02/2009,08:00,17.8,20.5,23.5
13/02/2009 08:30,13/02/2009,08:30,18.2,20.5,23.5
13/02/2009 09:00,13/02/2009,09:00,18.8,20.5,23.5
13/02/2009 09:30,13/02/2009,09:30,19.3,20.5,23.5
13/02/2009 10:00,13/02/2009,10:00,19.8,20.7,23.5
13/02/2009 10:30,13/02/2009,10:30,20.2,20.8,23.2
13/02/2009 11:00,13/02/2009,11:00,20.6,21.1,23.2
13/02/2009 11:30,13/02/2009,11:30,20.8,21.1,23.2
13/02/2009 12:00,13/02/2009,12:00,20.8,21.4,23.2
13/02/2009 12:30,13/02/2009,12:30,20.8,21.4,23.2
13/02/2009 13:00,13/02/2009,13:00,21.4,21.5,23.2
13/02/2009 13:30,13/02/2009,13:30,21.7,21.7,23.2
13/02/2009 14:00,13/02/2009,14:00,21.7,21.7,23.2
13/02/2009 14:30,13/02/2009,14:30,22.0,22.0,23.2
13/02/2009 15:00,13/02/2009,15:00,22.0,22.0,23.1
13/02/2009 15:30,13/02/2009,15:30,22.0,22.2,22.9
13/02/2009 16:00,13/02/2009,16:00,22.0,22.3,22.9
13/02/2009 16:30,13/02/2009,16:30,22.0,22.3,22.9
13/02/2009 17:00,13/02/2009,17:00,21.7,22.3,22.9
13/02/2009 17:30,13/02/2009,17:30,21.4,22.3,22.9
13/02/2009 18:00,13/02/2009,18:00,21.1,22.3,22.9
13/02/2009 18:30,13/02/2009,18:30,20.8,22.3,22.9
13/02/2009 19:00,13/02/2009,19:00,20.5,22.3,22.9
13/02/2009 19:30,13/02/2009,19:30,20.1,22.0,22.9
13/02/2009 20:00,13/02/2009,20:00,19.7,22.0,22.9
13/02/2009 20:30,13/02/2009,20:30,19.4,21.9,22.9
13/02/2009 21:00,13/02/2009,21:00,19.1,21.7,22.9
13/02/2009 21:30,13/02/2009,21:30,18.9,21.7,22.9
13/02/2009 22:00,13/02/2009,22:00,18.7,21.4,22.9
13/02/2009 22:30,13/02/2009,22:30,18.5,21.4,22.9
13/02/2009 23:00,13/02/2009,23:00,18.3,21.1,22.9
13/02/2009 23:30,13/02/2009,23:30,18.1,21.1,22.9
14/02/2009 00:00,14/02/2009,00:00,17.8,21.0,22.9
14/02/2009 00:30,14/02/2009,00:30,17.6,20.8,22.9
14/02/2009 01:00,14/02/2009,01:00,17.6,20.7,22.9
14/02/2009 01:30,14/02/2009,01:30,17.3,20.5,22.9
14/02/2009 02:00,14/02/2009,02:00,17.3,20.5,22.9
14/02/2009 02:30,14/02/2009,02:30,17.1,20.2,22.9
14/02/2009 03:00,14/02/2009,03:00,17.1,20.2,22.9
14/02/2009 03:30,14/02/2009,03:30,16.8,20.1,22.9
14/02/2009 04:00,14/02/2009,04:00,16.8,20.0,22.9
14/02/2009 04:30,14/02/2009,04:30,16.8,20.0,22.9
14/02/2009 05:00,14/02/2009,05:00,16.6,19.9,22.6
14/02/2009 05:30,14/02/2009,05:30,16.6,19.7,22.6
14/02/2009 06:00,14/02/2009,06:00,16.5,19.7,22.6
14/02/2009 06:30,14/02/2009,06:30,16.3,19.6,22.6
14/02/2009 07:00,14/02/2009,07:00,16.6,19.4,22.6
14/02/2009 07:30,14/02/2009,07:30,16.8,19.4,22.6
14/02/2009 08:00,14/02/2009,08:00,16.9,19.4,22.6
14/02/2009 08:30,14/02/2009,08:30,16.9,19.4,22.5
14/02/2009 09:00,14/02/2009,09:00,17.6,19.4,22.3
14/02/2009 09:30,14/02/2009,09:30,17.8,19.7,22.3
14/02/2009 10:00,14/02/2009,10:00,18.3,19.7,22.3
14/02/2009 10:30,14/02/2009,10:30,18.9,20.0,22.3
14/02/2009 11:00,14/02/2009,11:00,19.4,20.2,22.3
14/02/2009 11:30,14/02/2009,11:30,20.0,20.5,22.2
14/02/2009 12:00,14/02/2009,12:00,20.1,20.8,22.0
14/02/2009 12:30,14/02/2009,12:30,20.2,21.0,22.0
14/02/2009 13:00,14/02/2009,13:00,20.5,21.1,22.0
14/02/2009 13:30,14/02/2009,13:30,20.5,21.4,22.0
14/02/2009 14:00,14/02/2009,14:00,20.7,21.7,22.0
14/02/2009 14:30,14/02/2009,14:30,20.7,21.7,22.0
14/02/2009 15:00,14/02/2009,15:00,20.5,22.0,22.0
14/02/2009 15:30,14/02/2009,15:30,20.5,22.0,22.0
14/02/2009 16:00,14/02/2009,16:00,20.5,22.0,22.0
14/02/2009 16:30,14/02/2009,16:30,20.2,22.3,22.0
14/02/2009 17:00,14/02/2009,17:00,20.0,22.3,22.0
14/02/2009 17:30,14/02/2009,17:30,19.7,22.3,22.0
14/02/2009 18:00,14/02/2009,18:00,19.4,22.3,22.0
14/02/2009 18:30,14/02/2009,18:30,19.1,22.0,22.0
14/02/2009 19:00,14/02/2009,19:00,18.9,22.0,22.0
14/02/2009 19:30,14/02/2009,19:30,18.8,22.0,22.0
14/02/2009 20:00,14/02/2009,20:00,18.6,21.9,22.0
14/02/2009 20:30,14/02/2009,20:30,18.3,21.7,22.0
14/02/2009 21:00,14/02/2009,21:00,18.2,21.7,22.0
14/02/2009 21:30,14/02/2009,21:30,18.1,21.6,22.0
14/02/2009 22:00,14/02/2009,22:00,18.1,21.4,22.0
14/02/2009 22:30,14/02/2009,22:30,17.8,21.4,22.0
14/02/2009 23:00,14/02/2009,23:00,17.8,21.3,22.0
14/02/2009 23:30,14/02/2009,23:30,17.7,21.1,22.0
15/02/2009 00:00,15/02/2009,00:00,17.6,21.1,22.0
15/02/2009 00:30,15/02/2009,00:30,17.6,21.1,22.0
15/02/2009 01:00,15/02/2009,01:00,17.6,20.8,22.0
15/02/2009 01:30,15/02/2009,01:30,17.3,20.8,22.0
15/02/2009 02:00,15/02/2009,02:00,17.3,20.8,22.0
15/02/2009 02:30,15/02/2009,02:30,17.3,20.7,22.0
15/02/2009 03:00,15/02/2009,03:00,17.3,20.5,22.0
15/02/2009 03:30,15/02/2009,03:30,17.3,20.5,22.0
15/02/2009 04:00,15/02/2009,04:00,17.3,20.5,22.0
15/02/2009 04:30,15/02/2009,04:30,17.3,20.5,21.9
15/02/2009 05:00,15/02/2009,05:00,17.3,20.4,21.9
15/02/2009 05:30,15/02/2009,05:30,17.3,20.2,21.7
15/02/2009 06:00,15/02/2009,06:00,17.3,20.2,21.7
15/02/2009 06:30,15/02/2009,06:30,17.3,20.2,21.7
15/02/2009 07:00,15/02/2009,07:00,17.3,20.2,21.7
15/02/2009 07:30,15/02/2009,07:30,17.3,20.2,21.7
15/02/2009 08:00,15/02/2009,08:00,17.6,20.2,21.7
15/02/2009 08:30,15/02/2009,08:30,18.0,20.2,21.7
15/02/2009 09:00,15/02/2009,09:00,18.3,20.2,21.7
15/02/2009 09:30,15/02/2009,09:30,18.9,20.2,21.7
15/02/2009 10:00,15/02/2009,10:00,19.1,20.2,21.7
15/02/2009 10:30,15/02/2009,10:30,19.7,20.5,21.6
15/02/2009 11:00,15/02/2009,11:00,20.0,20.5,21.6
15/02/2009 11:30,15/02/2009,11:30,20.5,20.8,21.4
15/02/2009 12:00,15/02/2009,12:00,21.1,20.8,21.4
15/02/2009 12:30,15/02/2009,12:30,21.3,21.1,21.4
15/02/2009 13:00,15/02/2009,13:00,21.1,21.4,21.4
15/02/2009 13:30,15/02/2009,13:30,21.1,21.4,21.4
15/02/2009 14:00,15/02/2009,14:00,21.4,21.7,21.4
15/02/2009 14:30,15/02/2009,14:30,21.6,21.7,21.4
15/02/2009 15:00,15/02/2009,15:00,22.0,22.0,21.4
15/02/2009 15:30,15/02/2009,15:30,22.0,22.1,21.4
15/02/2009 16:00,15/02/2009,16:00,21.9,22.3,21.4
15/02/2009 16:30,15/02/2009,16:30,21.7,22.5,21.4
15/02/2009 17:00,15/02/2009,17:00,21.4,22.6,21.4
15/02/2009 17:30,15/02/2009,17:30,21.1,22.6,21.4
15/02/2009 18:00,15/02/2009,18:00,20.8,22.6,21.6
15/02/2009 18:30,15/02/2009,18:30,20.3,22.6,21.6
15/02/2009 19:00,15/02/2009,19:00,20.0,22.3,21.7
15/02/2009 19:30,15/02/2009,19:30,19.7,22.3,21.7
15/02/2009 20:00,15/02/2009,20:00,19.3,22.3,21.7
15/02/2009 20:30,15/02/2009,20:30,19.0,22.0,21.7
15/02/2009 21:00,15/02/2009,21:00,18.9,22.0,21.7
15/02/2009 21:30,15/02/2009,21:30,18.6,21.7,21.7
15/02/2009 22:00,15/02/2009,22:00,18.6,21.7,21.7
15/02/2009 22:30,15/02/2009,22:30,18.3,21.6,21.7
15/02/2009 23:00,15/02/2009,23:00,18.3,21.4,21.7
15/02/2009 23:30,15/02/2009,23:30,18.1,21.4,21.7
16/02/2009 00:00,16/02/2009,00:00,18.1,21.1,21.7
16/02/2009 00:30,16/02/2009,00:30,17.8,21.1,21.7
16/02/2009 01:00,16/02/2009,01:00,17.8,21.1,21.7
16/02/2009 01:30,16/02/2009,01:30,17.6,20.8,21.7
16/02/2009 02:00,16/02/2009,02:00,17.6,20.8,21.7
16/02/2009 02:30,16/02/2009,02:30,17.6,20.8,21.7
16/02/2009 03:00,16/02/2009,03:00,17.6,20.5,21.7
16/02/2009 03:30,16/02/2009,03:30,17.5,20.5,21.7
16/02/2009 04:00,16/02/2009,04:00,17.3,20.5,21.7
16/02/2009 04:30,16/02/2009,04:30,17.3,20.4,21.7
16/02/2009 05:00,16/02/2009,05:00,17.3,20.2,21.7
16/02/2009 05:30,16/02/2009,05:30,17.3,20.2,21.7
16/02/2009 06:00,16/02/2009,06:00,17.3,20.2,21.7
16/02/2009 06:30,16/02/2009,06:30,17.3,20.2,21.7
16/02/2009 07:00,16/02/2009,07:00,17.3,20.2,21.6
16/02/2009 07:30,16/02/2009,07:30,17.6,20.1,21.6
16/02/2009 08:00,16/02/2009,08:00,17.6,20.1,21.4
16/02/2009 08:30,16/02/2009,08:30,17.8,20.1,21.4
16/02/2009 09:00,16/02/2009,09:00,18.1,20.1,21.4
16/02/2009 09:30,16/02/2009,09:30,18.3,20.2,21.4
16/02/2009 10:00,16/02/2009,10:00,18.3,20.2,21.4
16/02/2009 10:30,16/02/2009,10:30,18.6,20.2,21.4
16/02/2009 11:00,16/02/2009,11:00,18.9,20.2,21.4
16/02/2009 11:30,16/02/2009,11:30,19.4,20.5,21.4
16/02/2009 12:00,16/02/2009,12:00,20.2,20.5,21.4
16/02/2009 12:30,16/02/2009,12:30,20.7,20.8,21.4
16/02/2009 13:00,16/02/2009,13:00,21.1,21.1,21.3
16/02/2009 13:30,16/02/2009,13:30,21.4,21.4,21.3
16/02/2009 14:00,16/02/2009,14:00,21.4,21.5,21.3
16/02/2009 14:30,16/02/2009,14:30,21.4,21.7,21.3
